Date,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2019-12-26,0.05892208493938636,0.08284204645716334,-0.13003944596375816,0.10097931039017417,0.048693884065647064,0.13327950110561984,0.030286193146644946,-0.06550675375816213,-0.016182092668974704,0.1425771431908215,0.04701033199059962
2019-12-27,0.05411688195558262,0.09152492917416025,-0.13777960505868822,0.09116270976741697,0.051187681593421006,0.1487481518890865,0.038135753714479116,-0.05187963254295238,-0.006734812017179526,0.14840976202557035,0.05056803395203508
2019-12-30,0.03881011693114035,0.06415728214432796,-0.13609739042300562,0.08776571708549855,0.04010441656524748,0.1243153657499859,0.022381548260673047,-0.054660237280983306,-0.007663896613875483,0.12523517121112632,0.028403241173812897
2019-12-31,0.07962465338474896,0.0792502973866008,-0.10003225025462611,0.11891989882333567,0.06539047712737274,0.1419484648409296,0.02703076778680756,-0.032241240372260324,0.00195896621801042,0.14085695570391893,0.04023400650773135
2020-01-02,0.07502490031369953,0.11968409162681654,-0.05496008731242315,0.15646668165924082,0.11491785896686951,0.18899936085786517,0.03255193068460852,-0.04919705935238293,-0.009752517434506931,0.16399016157912064,0.07759651849005696
2020-01-03,0.03722842621625525,0.09517451890061675,-0.07263843631528955,0.12861176004824376,0.10350360267407037,0.14985710611992795,0.022072258841649768,-0.04653322520981795,-0.008057670666022358,0.13461898750936388,0.054571408160366416
2020-01-06,0.02262825084739984,0.10143013628910914,-0.06453424753441249,0.10666777817667253,0.09286997233038403,0.13614218888374174,0.010588829154421775,-0.050535586335187975,-0.01980616066598631,0.1302528525095535,0.0504169866915659
2020-01-07,0.024036539378785034,0.10285285285144145,-0.05971258513456165,0.09861314091272338,0.09414934082746211,0.14013689112763117,0.0034961245073292166,-0.07025788342513559,-0.018728952897829228,0.1298812931619451,0.05183366102391321
2020-01-08,0.050598649362209605,0.12952654310303713,-0.07288547533090058,0.13576161832260494,0.11896416046420218,0.1840657422962281,0.021033531317012234,-0.05582428400253378,-0.010177218412711105,0.16666667417513645,0.06959802945627179
2020-01-09,0.04617101874972942,0.12874013363802264,-0.06870525864737853,0.1383170320360099,0.11446319344851937,0.18000964401796646,0.02742828683133957,-0.05934397795986637,-0.004139092883930593,0.1643426225889912,0.07054852382330731
2020-01-10,0.028239590169391694,0.11379565558426477,-0.09333514977823629,0.11063529589907764,0.0893767960416814,0.16681539657163486,0.024084942418193048,-0.04313054663353516,0.002255348221215622,0.1589126413941414,0.052165284464295525
2020-01-13,0.034280101253316486,0.11519301993912472,-0.10706980696475758,0.11124907563931791,0.08526730790530809,0.16767642485002532,0.03831882816187203,-0.01604751985213112,0.015583586093683825,0.141782939174187,0.04689695920055409
2020-01-14,0.03346325558906077,0.11233418295027069,-0.1061922844391305,0.10549945461987313,0.08754702604919584,0.15810062292210073,0.04421265748716727,-0.02727922388564942,0.02524889553439883,0.15275884503354958,0.04677451057809977
2020-01-15,0.03992795324782806,0.10163884548796336,-0.12465340212366353,0.0781542460612841,0.08051612884760072,0.14789355396610204,0.05877520993468103,-0.014356367167419339,0.042770878089773735,0.14213033312668025,0.03298935598824256
2020-01-16,0.04984346402832293,0.10813731687693241,-0.10624462964400996,0.09922092203037165,0.09179342085910219,0.1751778084652535,0.06055328873810825,0.004666957821904672,0.046933186911825804,0.1496123206437426,0.04279798022344511
2020-01-17,0.0561672336416631,0.11020860398765012,-0.11919919125980902,0.10455024517265468,0.08655818073381245,0.18548351930527812,0.05749199429339946,0.0005488075176921731,0.051527577763290686,0.14111535287024965,0.04374011574253621
2020-01-21,0.03557457132775914,0.12166118424587563,-0.14781312262491633,0.08398881299324004,0.07284494324810481,0.19623613903078604,0.05903609350060623,0.0049916264144513525,0.05760039664748006,0.14662495439617276,0.039540059226153196
2020-01-22,0.030768186776884508,0.11386286758593754,-0.18406269312125717,0.07520303294011234,0.05541187650834635,0.1882048335780299,0.05638590533707869,-0.01789063123775708,0.05675790963179865,0.14933024529633315,0.03491460985010298
2020-01-23,0.03286475214276025,0.11630636883454255,-0.2040321502589137,0.07286611995764256,0.06917912516306661,0.2105344867678246,0.05410355792614825,0.0026094347262888354,0.06162907580946999,0.13584600593895804,0.044723759565021184
2020-01-24,0.011655115223338189,0.08188992034809835,-0.23317386357924175,0.04176456000962136,0.059632947749983525,0.19899843825110594,0.03506057091958924,-0.0021633269520739055,0.06014731739532351,0.09267137785136156,0.020665242835716722
2020-01-27,-0.0356883999565685,0.061516791632113293,-0.2789225981894978,0.011237407076062661,0.01860532196229009,0.12881488593219037,0.025067128828564753,-0.006931564245453272,0.051389850663891186,0.08232269071692148,-0.009409313070340458
2020-01-28,-0.024588072327815076,0.07657155666340634,-0.27887649233753536,0.029502847173409206,0.025083045328170957,0.15532484672901126,0.03385042213469923,0.01077174997652377,0.06933170057467737,0.09136005235060844,0.011147694960363993
2020-01-29,-0.02136874877362422,0.06305772820085388,-0.2916032362086683,0.02062759688187415,0.03294384989138134,0.14631153302324734,0.02557477499253355,0.01117348565708128,0.08745443810217333,0.07425762804995584,0.006780360303468402
2020-01-30,-0.0399751170776771,0.051978974538655694,-0.2817309997331404,0.043372059223048265,0.03168308273172009,0.1744017018544342,0.04943904457246914,0.01312170428012198,0.09651889141129108,0.04388500588877703,0.00935266737985092
2020-01-31,-0.08473424773825433,0.015184561013968909,-0.316604014076947,0.0006810827801845415,-0.019704191996292027,0.10662410818325595,0.021282635615481604,-0.023428780038466827,0.07751988434468876,-0.0035341357604405377,0.008122012810166182
2020-02-03,-0.03327737114238509,0.03583631445184177,-0.33483810467926056,0.01987838705899462,-0.009191473499506359,0.1351620103936498,0.02282032219286783,-0.018068698450913263,0.07823823162727808,0.015809644321747918,0.028022766519054387
2020-02-04,-0.012863789148101788,0.050039793864755475,-0.34955970859835034,0.024103645174411496,0.006100968655876844,0.16560959410770354,0.03513608797499706,0.01022647615851326,0.05998930579908429,0.04968933213281819,0.053650437578418066
2020-02-05,0.01581730715065249,0.047484739987451195,-0.31772805886490085,0.0553251215701858,0.02753184059303934,0.1663712327916912,0.06190192414760212,0.020458792122249738,0.08271311540173536,0.09233432785224062,0.05846525860388564
2020-02-06,0.013091200146086626,0.07258053699287255,-0.33625710773182504,0.048709786051944995,0.03188848809303686,0.17846936261168822,0.06053714553651517,0.04774291594925415,0.0948922425808875,0.10216007312992546,0.05224719623903932
2020-02-07,-0.015279882788530574,0.07496614101838825,-0.3286586975883896,0.03608178718436901,0.016422690424142516,0.1589040717432445,0.05751335900541475,0.044904974956300865,0.08393689430501454,0.08184324490845762,0.04214175927628756
2020-02-10,-0.023006609658410417,0.08040235079385831,-0.35063655284099904,0.034320285097934486,0.024214613071556274,0.17457377490182063,0.06567624445978164,0.07139975282126305,0.1073215664341373,0.0905086937101825,0.06699364005692653
2020-02-11,-0.01615113160182801,0.0751941011340612,-0.32837432020052704,0.040620490329195284,0.030181032847184798,0.1606263847195218,0.058642382488613885,0.08639777105578146,0.11977260889056526,0.09498959274553835,0.07493001029855602
2020-02-12,-0.003766807412321096,0.10415969407692882,-0.30057492668140395,0.04412632328210416,0.03930120533255583,0.17608460909733586,0.05926945351887011,0.09129410988041456,0.12839867032151422,0.10221268523994108,0.0881813124958219
2020-02-13,-0.016219038693272993,0.10305445805032953,-0.30096700658160175,0.04205519053722411,0.027858938187033097,0.1662978381457014,0.06620459456717982,0.10537259958886823,0.14013824982558712,0.08565784831461769,0.08524946631880524
2020-02-14,-0.009983074627078726,0.10485810289874713,-0.3058999708944036,0.0505272940640128,0.029578413469312066,0.17145933696351445,0.060715103073378,0.10698351611588693,0.131247304744803,0.08599864023832754,0.08553310114240091
2020-02-18,-0.021101330347419466,0.10726529862910143,-0.3174706481009054,0.03048410647268752,0.014684403199295724,0.16466866393537952,0.053695834247352234,0.09399754004421478,0.13668856207855706,0.07840463602183687,0.08068057988790274
2020-02-19,-0.015003565850880364,0.10310484988516562,-0.3023552184903833,0.042775801620993266,0.006467843869093671,0.17281253507999497,0.05111113093978578,0.05876609636974328,0.10960846097480768,0.06556636572159717,0.08690011570777398
2020-02-20,-0.009188980594000416,0.07753627042729179,-0.29246643662992244,0.03670496051364576,0.007488023653714929,0.14647625564608277,0.047232334517446385,0.07580551388620745,0.11480261666285839,0.055818973316907244,0.0835449716318631
2020-02-21,-0.016260440015317967,0.04478370099223108,-0.29852587573730893,0.014771772832513764,-0.0017411546184502857,0.09543351450027548,0.05211044733099454,0.08333548592189893,0.11376581451302628,0.049789894999177756,0.06342875026328636
2020-02-24,-0.06056821932456649,-0.018702481401744145,-0.388089455179463,-0.04726839471634526,-0.05163835334422972,0.013683159274196124,0.0014291110778176831,0.05463672031514207,0.08211419652085625,-0.014797826490991688,-0.0066727612196199534
2020-02-25,-0.14452480902687492,-0.07531712176672017,-0.47475445588842213,-0.1138254095264416,-0.13247101656020255,-0.046451785793511065,-0.03013033302161331,0.01654970896418117,0.04139893301777718,-0.07875570610883563,-0.05498326202972893
2020-02-26,-0.15244484599761424,-0.07937478169482966,-0.5188785793180009,-0.13476107028175627,-0.15162048185269048,-0.03614697982686663,-0.039671179370534854,0.005012782389620961,0.020129303108976586,-0.08251385121172801,-0.07743536680417412
2020-02-27,-0.24684198291325204,-0.15981477978797623,-0.6010025595523172,-0.2219812751966445,-0.22812469773376975,-0.15903745810987763,-0.12276452334478244,-0.11222793953536482,-0.06981755756421115,-0.15999165487357442,-0.16530351628270318
2020-02-28,-0.2705121275857606,-0.15749201763595805,-0.5949522927535043,-0.27000181877679785,-0.26348192703124074,-0.1458176873808352,-0.16803740239861908,-0.17268660606233316,-0.1389335971951553,-0.18320998018872697,-0.1836567488134361
2020-03-02,-0.20075815207447484,-0.10116113093831021,-0.5405773749239456,-0.18641252264155272,-0.20205999488706922,-0.045491274059595535,-0.07459533054269427,-0.0859530387593382,-0.03318084592112081,-0.10433216212781059,-0.13015561381556992
2020-03-03,-0.21328027686861992,-0.16150993915894843,-0.5779068537206838,-0.25433167775756427,-0.24249958092376922,-0.11805031121157329,-0.10071923334562508,-0.08353800342162854,-0.056650314167062454,-0.1487798827945405,-0.16984415523356877
2020-03-04,-0.13004061909865872,-0.08598799037094727,-0.5442172755405836,-0.190882478251377,-0.1545768867833947,-0.021833212933693946,-0.01089217094175545,0.010437307297596933,0.05965979966018915,-0.038934696903648695,-0.09876215214860144
2020-03-05,-0.18432695241099945,-0.1552258752973154,-0.5864956606943669,-0.2672879905621078,-0.23675268082234502,-0.07588154952520378,-0.047179304104894605,-0.044772470530031624,0.024563082586922365,-0.08285233413040466,-0.16117028330974278
2020-03-06,-0.23428255025328093,-0.19259975355274633,-0.6792227758048349,-0.33540090352351737,-0.25586633343985976,-0.12133308684331828,-0.06928396311627187,-0.08391268991396524,-0.00020434915612196902,-0.10226482859804831,-0.19505322941286082
2020-03-09,-0.40902551943834875,-0.3200051028508128,-0.9585726360722753,-0.5239229915721426,-0.4221639364386916,-0.2712663554763415,-0.15474978262622352,-0.22431942257070822,-0.11311971502337567,-0.20307843099872014,-0.3108330556363602
2020-03-10,-0.3530239810299187,-0.2403441843763903,-0.9201283131161968,-0.44799842377423116,-0.3509212994469795,-0.16736259260124794,-0.1055993134749226,-0.13851885744410103,-0.0924030473803282,-0.14782703675546574,-0.22567194821437353
2020-03-11,-0.4314404921041969,-0.31410862178786086,-0.9787284011481481,-0.5325519851961941,-0.44700638917758506,-0.2507326414547295,-0.20122265431172898,-0.24163145640889339,-0.18694652365592668,-0.21341002457422487,-0.3260222759102298
2020-03-12,-0.5831461961321415,-0.47467982305743167,-1.1143409206627457,-0.6974143774184203,-0.6125280361650431,-0.42747052233899385,-0.37292152968159575,-0.3910845121524331,-0.37571729584457136,-0.3523137513856557,-0.4995445865913457
2020-03-13,-0.4896917769157395,-0.34261285696035226,-1.030674979699374,-0.5258985835156187,-0.5092625404529681,-0.25049756713383897,-0.2370231819563331,-0.24352020109695527,-0.28967676731259934,-0.2395305069511932,-0.4089820529772751
2020-03-16,-0.6715202085615949,-0.5369186497945917,-1.1795826778859055,-0.7490279000284176,-0.6907896457245206,-0.5096985099544435,-0.3589708082893828,-0.5259733789702434,-0.48707543221163474,-0.4260761855759766,-0.6245949441231409
2020-03-17,-0.5831680227235623,-0.47089952024992765,-1.1701043265248101,-0.6775111516932255,-0.6278811752341686,-0.4127719834278585,-0.22417443096872583,-0.4364833563283924,-0.3019305066115023,-0.3264878150567904,-0.5717394825746309
2020-03-18,-0.6794968684178302,-0.5305623902705374,-1.303763113391391,-0.7964431759317627,-0.7320921166421466,-0.4815847508118737,-0.2737736015637424,-0.5557204120287919,-0.38841736234834773,-0.39207733934121436,-0.659302409985442
2020-03-19,-0.6462792042310888,-0.5031131154919548,-1.254884331485122,-0.7719007014610842,-0.7304827060657508,-0.47402739721699005,-0.33117974583146614,-0.5705829228820624,-0.4875042664887553,-0.4247645981914932,-0.6151697584491669
2020-03-20,-0.6951872314079086,-0.5761150695258526,-1.2488588869370576,-0.8146829272231678,-0.7934913606901937,-0.5459258714644795,-0.44084548944940505,-0.6642283809686043,-0.614453486815359,-0.4877419870312161,-0.658062166257747
2020-03-23,-0.7659911879627869,-0.5752746728647378,-1.3035197748040037,-0.8862160114026906,-0.8497073175088651,-0.5651718740784695,-0.4922173974739408,-0.7473181666446724,-0.6876089317916751,-0.5712404853242339,-0.6580128844391964
2020-03-24,-0.6241999108216065,-0.4894194551144516,-1.1939119244793437,-0.7474542521896691,-0.7072602688132414,-0.4218470998191277,-0.42084553778087985,-0.642532906436365,-0.5509646921359834,-0.4664859307965227,-0.5329837691080812
2020-03-25,-0.5934590485583252,-0.5111864314283165,-1.1589626861249969,-0.7109035993345654,-0.6438519400441842,-0.4263673565193639,-0.4217590888925331,-0.5764696753087927,-0.5057202417219637,-0.44893279130077224,-0.5049456951697897
2020-03-26,-0.5271761490052282,-0.4254139053234219,-1.1049801884402268,-0.6298017817774033,-0.5538159976618449,-0.3276496855147054,-0.33577940354371294,-0.46670968571229027,-0.3780005014557142,-0.3441725104924274,-0.4440724299550879
2020-03-27,-0.585143057517325,-0.49596020431137466,-1.169512592756567,-0.6767598490405897,-0.6183344896655993,-0.41179728212330247,-0.34447135808161655,-0.4676228430777184,-0.37051451976400296,-0.3798148969406956,-0.5070348153337714
2020-03-30,-0.5363818911149597,-0.43879496453630884,-1.1584836296087802,-0.6490274736075136,-0.5970362126282305,-0.3435117028019107,-0.2830179559440877,-0.43007364493077505,-0.3117645376856206,-0.30338990042316977,-0.47520104016295894
